trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration,count_uncommon_Curvature,count_uncommon_Displacement,count_uncommon_Duration,count_uncommon_Extent,count_uncommon_Geometric,count_uncommon_Indentation,count_uncommon_Kinematic,count_uncommon_Localization,count_uncommon_Path_Evolution,count_uncommon_Phase_Change,count_uncommon_Sampling_Gaps,count_uncommon_Sequence_Complexity,count_uncommon_Spatial_Context,count_uncommon_SpatioTemporal_Dynamics,count_uncommon_Speed,count_uncommon_Temporal
117,76,11,35,30,65,0.8552631578947368,0.4605263157894737,0.39473684210526316,Speed,5,0.16666666666666666,2.622572377915187,5,0,5,0,3,0,0,2,5,3,0,0,0,1,1,5,0
118,76,55,7,14,21,0.27631578947368424,0.09210526315789473,0.18421052631578946,Sampling_Gaps,9,0.6428571428571429,1.277332326789939,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0
119,76,51,22,3,25,0.32894736842105265,0.2894736842105263,0.039473684210526314,Speed,3,1.0,1.0879791509076608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
120,76,24,23,29,52,0.6842105263157895,0.3026315789473684,0.3815789473684211,Sequence_Complexity,7,0.2413793103448276,2.537778297410035,0,0,0,5,0,0,0,0,5,0,0,0,7,3,3,6,0
121,76,34,35,7,42,0.5526315789473685,0.4605263157894737,0.09210526315789473,SpatioTemporal_Dynamics,3,0.42857142857142855,1.4846588660763185,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0
122,76,31,24,21,45,0.5921052631578947,0.3157894736842105,0.27631578947368424,Sequence_Complexity,8,0.38095238095238093,2.0587949721085286,0,3,0,0,0,0,0,0,8,0,0,0,8,0,0,2,0
123,76,4,65,7,72,0.9473684210526315,0.8552631578947368,0.09210526315789473,Phase_Change,3,0.42857142857142855,0.8767591535881512,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2
124,76,9,57,10,67,0.881578947368421,0.75,0.13157894736842105,Temporal,2,0.2,1.4715583579123865,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,2
125,76,15,37,24,61,0.8026315789473685,0.4868421052631579,0.3157894736842105,Sampling_Gaps,5,0.20833333333333334,2.3896717707682416,4,3,0,3,0,0,0,0,0,4,3,5,0,0,1,0,1
126,76,38,25,13,38,0.5,0.32894736842105265,0.17105263157894737,Duration,4,0.3076923076923077,1.803423398157865,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,3,0
