rule_id,target_item,antecedent_items,contrast_group,feature,feature_role,feature_nodes,n_rule_positive,n_contrast_group,rule_positive_mean_value,contrast_group_mean_value,rule_positive_minus_contrast_mean_value,absolute_rule_positive_minus_contrast_mean_value,rule_positive_mean_robust_standardized_value,contrast_group_mean_robust_standardized_value,rule_positive_minus_contrast_mean_robust_standardized_value,absolute_rule_positive_minus_contrast_mean_robust_standardized_value
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_10,antecedent_and_target,Indentation;Geometric,35,110,3.3572840676668165,4.073667158402047,-0.7163830907352309,0.7163830907352309,-0.14193364494839705,0.09684764313580879,-0.23878128808420584,0.23878128808420584
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,speed_vcoef,target,Kinematic,35,3,1.758019405316573,1.645604756807222,0.1124146485093509,0.1124146485093509,1.706862839093734,1.46876416731902,0.238098671774714,0.238098671774714
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_95,antecedent_and_target,Indentation;Geometric,35,110,175.44612022826203,174.39036017810767,1.0557600501543618,1.0557600501543618,0.19752116435470599,-0.03710539135708694,0.23462655571179292,0.23462655571179292
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,speed_mean_half_diff,antecedent,Temporal,35,3,2.997200672837481,3.289191231169584,-0.29199055833210297,0.29199055833210297,2.3576654206716285,2.5916029828235754,-0.23393756215194683,0.23393756215194683
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,angles_mean,antecedent_and_target,Indentation;Geometric,35,3,72.48578456426036,70.73864823427311,1.7471363299872422,1.7471363299872422,0.028484417384657314,-0.200373234040486,0.2288576514251433,0.2288576514251433
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_05,antecedent_and_target,Indentation;Geometric,35,110,1.6151893674015692,2.0652406011679805,-0.4500512337664113,0.4500512337664113,-0.1762951629094549,0.05210611942999376,-0.22840128233944867,0.22840128233944867
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,angles_quant_min,antecedent_and_target,Indentation;Geometric,35,3,0.39288291291984007,0.22847222728522143,0.16441068563461864,0.16441068563461864,0.03388007215882168,-0.18967467168956817,0.22355474384838986,0.22355474384838986
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,distance_geometry_4_3,antecedent_and_target,Geometric,35,110,0.08487839403888305,0.11396096121125547,-0.029082567172372426,0.029082567172372426,-0.13546817134257913,0.08612206450677462,-0.22159023584935375,0.22159023584935375
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_median,antecedent_and_target,Indentation;Geometric,35,110,43.474012761249334,48.21033734959497,-4.736324588345639,4.736324588345639,-0.1578218763245649,0.06324943542496621,-0.2210713117495311,0.2210713117495311
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,angles_quant_90,antecedent_and_target,Indentation;Geometric,35,3,170.85906557402348,169.10028514545095,1.7587804285725213,1.7587804285725213,0.2587618025312396,0.03970549641402674,0.21905630611721286,0.21905630611721286
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,speed_skew,target,Kinematic,35,3,2.901909011772214,3.2543721716827037,-0.3524631599104895,0.3524631599104895,0.6888103284200545,0.9075551308602933,-0.21874480244023875,0.21874480244023875
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,distance_geometry_2_2,antecedent_and_target,Geometric,35,110,0.032282796524256106,0.04656652961527136,-0.01428373309101525,0.01428373309101525,-0.1279505845539631,0.08842806934571644,-0.21637865389967953,0.21637865389967953
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_kurt,antecedent_and_target,Indentation;Geometric,35,110,-1.4832118859305996,-1.4247056715883353,-0.05850621434226433,0.05850621434226433,-0.1912075203403413,0.02166329109904167,-0.21287081143938297,0.21287081143938297
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,acceleration_quant_75,antecedent_and_target,Acceleration;Kinematic,35,3,5.0363234277439407e-05,4.620114085431514e-05,4.16209342312427e-06,4.16209342312427e-06,0.6424081271040898,0.43379531817308276,0.20861280893100703,0.20861280893100703
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,speed_quant_25,target,Kinematic,35,3,0.8488754795088611,0.7708685057537474,0.07800697375511367,0.07800697375511367,0.6209253257986019,0.41359618093315337,0.20732914486544857,0.20732914486544857
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_max,antecedent_and_target,Indentation;Geometric,35,110,179.2478868878378,178.89957069983384,0.34831618800396313,0.34831618800396313,0.11713145059200811,-0.08873196292775619,0.20586341351976428,0.20586341351976428
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,speed_quant_median,target,Kinematic,35,110,1.5581416552804206,1.4333321111400128,0.12480954414040779,0.12480954414040779,0.6033410872323732,0.3995014683075687,0.2038396189248045,0.2038396189248045
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,speed_quant_10,target,Kinematic,35,110,0.49761885358105473,0.4536859991495329,0.04393285443152184,0.04393285443152184,0.7419044361875451,0.5385959156014595,0.20330852058608562,0.20330852058608562
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,distance_geometry_4_1,antecedent_and_target,Geometric,35,3,0.1067579585772605,0.13189781548954302,-0.025139856912282516,0.025139856912282516,0.17855360049777474,0.3809154171618381,-0.20236181666406333,0.20236181666406333
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,angles_quant_10,antecedent_and_target,Indentation;Geometric,35,3,3.3572840676668165,2.755428524090995,0.6018555435758217,0.6018555435758217,-0.14193364494839705,-0.34254117434745335,0.2006075293990563,0.2006075293990563
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,distance_geometry_5_3,antecedent_and_target,Geometric,35,1403,0.15555107962777742,0.18888935774293378,-0.033338278115156356,0.033338278115156356,0.06669690410102967,0.2637115263136519,-0.19701462221262223,0.19701462221262223
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,distance_geometry_5_4,antecedent_and_target,Geometric,35,1403,0.17573406537430847,0.2128557102253049,-0.03712164485099642,0.03712164485099642,0.025287764220558107,0.21938153864842935,-0.19409377442787124,0.19409377442787124
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_range,antecedent_and_target,Indentation;Geometric,35,110,178.85500397491796,178.42364726477274,0.4313567101452236,0.4313567101452236,0.15659266129355526,-0.034202568438705824,0.1907952297322611,0.1907952297322611
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,speed_quant_25,target,Kinematic,35,110,0.8488754795088611,0.7792514292302761,0.06962405027858498,0.06962405027858498,0.6209253257986019,0.43587655244605605,0.18504877335254588,0.18504877335254588
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,acceleration_quant_90,antecedent_and_target,Acceleration;Kinematic,35,1403,0.00012428588720509291,0.0001328403776772042,-8.554490472111276e-06,8.554490472111276e-06,0.6737893734420379,0.848890739976559,-0.17510136653452102,0.17510136653452102
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_vcoef,antecedent_and_target,Indentation;Geometric,35,110,0.9248643100493796,0.9033293737705269,0.021534936278852723,0.021534936278852723,0.21989069052024784,0.04947179921883008,0.17041889130141777,0.17041889130141777
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,angles_quant_median,antecedent_and_target,Indentation;Geometric,35,1403,43.474012761249334,47.07438402075542,-3.6003712595060833,3.6003712595060833,-0.1578218763245649,0.01022800756279301,-0.16804988388735792,0.16804988388735792
