trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
262,1.1564685166261641,0.58,100,20
263,1.1143065715856413,0.48,100,20
264,1.3076338094244988,0.7670967741935484,100,20
265,1.3101458217634843,0.7690322580645161,100,20
266,1.0394735801933677,0.23161290322580644,100,20
267,1.0947605421322852,0.4290322580645161,100,20
268,1.0007640843817867,0.0832258064516129,100,20
269,1.0367191578515507,0.21935483870967742,100,20
270,1.2451796568986322,0.712258064516129,100,20
271,1.1339287368129534,0.5277419354838709,100,20
272,1.1155661128048195,0.4858064516129032,100,20
273,1.104338412081828,0.45483870967741935,100,20
274,3.1614423638547526,0.987741935483871,100,20
275,1.7240474700680306,0.92,100,20
276,1.1436581508128627,0.5548387096774193,100,20
277,1.040103510853598,0.23483870967741935,100,20
278,1.0648555758768148,0.3270967741935484,100,20
279,1.1606333105106446,0.587741935483871,100,20
280,1.0251558690406237,0.18258064516129033,100,20
281,1.0922674507652668,0.42129032258064514,100,20
282,1.0325617182008313,0.21161290322580645,100,20
283,1.0677086357175445,0.3393548387096774,100,20
284,1.1018408506256927,0.4458064516129032,100,20
285,1.088307251285998,0.4135483870967742,100,20
286,1.0271485119239538,0.19032258064516128,100,20
287,1.056435557780728,0.29419354838709677,100,20
288,1.1414190076660078,0.5470967741935484,100,20
289,1.0330270257833196,0.2129032258064516,100,20
290,1.4718251636115598,0.8458064516129032,100,20
291,1.0884796772170566,0.41483870967741937,100,20
292,1.1257670940362963,0.5096774193548387,100,20
293,1.0105086930575062,0.12516129032258064,100,20
294,1.0516548188404289,0.27483870967741936,100,20
295,1.19784302843114,0.6567741935483871,100,20
296,1.0612041644331514,0.31225806451612903,100,20
297,1.0582114725067875,0.30193548387096775,100,20
298,1.0379491841968793,0.22516129032258064,100,20
299,1.1132184167722916,0.4761290322580645,100,20
300,1.160360599576283,0.5870967741935483,100,20
301,0.9980077242333744,0.07161290322580645,100,20
302,1.059743735116336,0.3058064516129032,100,20
303,1.3046297298568998,0.7632258064516129,100,20
304,1.78511484654307,0.9290322580645162,100,20
305,1.1593045283938799,0.5851612903225807,100,20
306,1.150159112151202,0.5658064516129032,100,20
307,1.3127556258215602,0.772258064516129,100,20
308,1.047476288954412,0.25870967741935486,100,20
309,1.2280195908900513,0.6909677419354838,100,20
310,1.3863878506320195,0.8167741935483871,100,20
311,1.5354686523081382,0.8670967741935484,100,20
312,1.0410930977691681,0.23806451612903226,100,20
313,1.036893312994127,0.22064516129032258,100,20
314,1.124056855319061,0.5058064516129033,100,20
315,1.0225026828263304,0.17225806451612904,100,20
316,1.0306822715523225,0.20387096774193547,100,20
317,1.3170234884656769,0.775483870967742,100,20
318,1.3790975640633214,0.8116129032258065,100,20
319,0.9971945377588598,0.06709677419354838,100,20
320,1.1754297458240692,0.6238709677419355,100,20
321,2.828506795638402,0.9825806451612903,100,20
322,1.1743862224825625,0.6206451612903225,100,20
323,1.1035599751642944,0.4503225806451613,100,20
324,0.9986912733695743,0.07419354838709677,100,20
325,1.0709169281328568,0.34903225806451615,100,20
326,1.2045417026453422,0.6664516129032259,100,20
327,0.9963634413654647,0.06516129032258064,100,20
328,1.075584374823102,0.36838709677419357,100,20
329,1.0657964220085607,0.3309677419354839,100,20
330,1.1643183990514714,0.6,100,20
331,1.0677456234115987,0.34,100,20
332,0.9979271238131974,0.0703225806451613,100,20
333,1.2022066699811034,0.6619354838709678,100,20
334,1.0540832447171415,0.28258064516129033,100,20
335,0.9788308714734809,0.007741935483870968,100,20
336,0.9918351786284354,0.045806451612903226,100,20
337,0.997261815540573,0.06774193548387097,100,20
338,2.431032655258461,0.9709677419354839,100,20
339,1.1982439326162744,0.6574193548387097,100,20
340,1.2632450578642809,0.7309677419354839,100,20
341,1.5297208444372783,0.8638709677419355,100,20
342,1.1836148582940518,0.6341935483870967,100,20
343,1.063791874768219,0.3232258064516129,100,20
344,1.188919045868317,0.6419354838709678,100,20
345,2.504821126071163,0.9735483870967742,100,20
346,1.0005796068766997,0.08193548387096775,100,20
347,1.0645495333251398,0.3258064516129032,100,20
348,1.1397171623414837,0.54,100,20
349,1.1717979985507392,0.6193548387096774,100,20
350,0.9823303447105731,0.016774193548387096,100,20
351,0.9868320812277493,0.03096774193548387,100,20
352,1.0865250560458013,0.40580645161290324,100,20
353,1.2283787420352028,0.692258064516129,100,20
354,1.0373860470632195,0.22258064516129034,100,20
355,1.7094954057998302,0.9148387096774193,100,20
356,1.4747895470660373,0.8470967741935483,100,20
357,1.3955817806879525,0.8206451612903226,100,20
358,1.6413155217794704,0.9019354838709678,100,20
359,2.180929763307901,0.9638709677419355,100,20
360,1.055431148617999,0.29096774193548386,100,20
361,8.839683605434068,0.9993548387096775,100,20
362,1.1762936111252855,0.6258064516129033,100,20
363,0.9827617368824442,0.01935483870967742,100,20
364,1.254750510192442,0.7232258064516129,100,20
365,0.9766196056529705,0.0032258064516129032,100,20
366,1.5645657245109548,0.8774193548387097,100,20
367,0.9780565239807555,0.005161290322580645,100,20
368,1.0598321986505221,0.30709677419354836,100,20
369,1.1199651179680346,0.4974193548387097,100,20
370,1.135180196115979,0.5296774193548387,100,20
371,1.0780111965641497,0.37548387096774194,100,20
372,1.566241000746641,0.8793548387096775,100,20
373,1.0050859906419212,0.10193548387096774,100,20
374,1.2875062290851487,0.7529032258064516,100,20
375,1.4237155479428643,0.8303225806451613,100,20
376,1.2519702599879992,0.72,100,20
377,1.416583221280525,0.8258064516129032,100,20
378,2.2543001124359003,0.9658064516129032,100,20
379,1.884251540285548,0.9425806451612904,100,20
380,1.3117038803657153,0.7709677419354839,100,20
381,0.9807642231557242,0.012903225806451613,100,20
