meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_mad,366,1.1239796102778634,0.698497928155377,3.232809906736283,0.5061980014918005,0.9123411188732821,1.2344812104470675,0.06280847395504514
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_mean,366,4.248285508502641,1.8129413919035762,12.529736675854107,1.367479483019098,2.5818418358433677,2.419605154705182,0.07288212199909369
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_meanse,366,1.036213283244381,0.23609009131942885,3.5826119649754093,0.1565082212110493,0.4573465945934125,4.189594258836541,0.14942422349005668
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_05,366,0.2546307691666816,0.22950077737519142,0.14147117178100332,0.14886669507831873,0.32267681908358303,0.1544604325638437,0.006198233268556774
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_10,366,0.3652585618939126,0.33504184046806196,0.19904730215367827,0.22615245147995924,0.4576348301081298,0.12937935819152765,-0.010454873149555396
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_25,366,0.7353889936534022,0.6136437834764921,0.8844839535780851,0.4377610201595823,0.8099101570033991,0.3192977285011904,-0.004280140276066621
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_75,366,4.094833025158201,2.313933143180205,14.584797085367054,1.726141850941449,2.9200446363518955,1.7800444400225581,0.07670051359205277
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_90,366,8.988398893682357,3.603032562325681,35.49575305779361,2.8149792093685795,4.997713831140745,3.102600522494433,0.04190535025936977
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_95,366,17.449058682168378,4.913035790101,62.15061089797576,3.5993806284000422,7.792357241997253,3.6943526635130417,0.08798103432502072
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Speed_Dynamics,speed_quant_max,366,39.655987974576625,8.482965933558916,135.49332842553144,5.231210381742139,18.189107549968362,3.5260677162128173,0.13532623725176207
