trajectory_id,object_id,geometric,kinematic,curvature,indentation,speed,acceleration
1445,402,0.1433,0.9516,0.1784,0.1663,0.8931,0.9818
1446,402,0.0869,0.0833,0.1111,0.1209,0.0708,0.1164
1447,402,0.0794,0.9524,0.0824,0.1413,0.9029,0.976
1448,402,0.3118,0.1332,0.424,0.2646,0.1461,0.0866
1449,402,0.9896,0.2805,0.4414,0.9819,0.3133,0.1114
1450,407,0.2732,0.0439,0.0915,0.4618,0.0444,0.0386
1451,407,0.1069,0.1042,0.0809,0.2517,0.0986,0.0961
1452,407,0.4707,0.0952,0.3741,0.4845,0.0994,0.1164
1453,407,0.0082,0.099,0.0174,0.0302,0.2063,0.0146
1454,407,0.4061,0.1064,0.0756,0.5881,0.1077,0.1092
1455,407,0.095,0.1629,0.1149,0.1459,0.1732,0.131
1456,407,0.6919,0.1577,0.8889,0.0506,0.1709,0.0721
1457,407,0.3727,0.1317,0.0899,0.6531,0.137,0.1114
1458,407,0.2242,0.0573,0.1693,0.3462,0.064,0.0517
1459,407,0.2539,0.1272,0.0854,0.4346,0.1355,0.0764
1460,407,0.3734,0.1763,0.0612,0.6803,0.2026,0.0779
1461,407,0.8953,0.7128,0.9312,0.4717,0.7342,0.5946
1462,407,0.0742,0.1213,0.0998,0.0763,0.131,0.0626
1463,407,0.098,0.0298,0.0892,0.1429,0.0256,0.0779
1464,407,0.1678,0.1942,0.2011,0.1776,0.1867,0.2467
1465,407,0.2079,0.1629,0.2275,0.2184,0.1875,0.0102
1466,407,0.8634,0.1555,0.935,0.2918,0.1702,0.0975
1467,407,0.2739,0.0975,0.4815,0.1829,0.1205,0.0386
1468,407,0.3786,0.0588,0.4278,0.322,0.0715,0.0306
1469,407,0.1923,0.1153,0.1754,0.2525,0.113,0.1019
1470,407,0.5902,0.1042,0.7249,0.4119,0.1114,0.0568
1471,407,0.052,0.1682,0.0831,0.0476,0.1822,0.1157
1472,407,0.5709,0.1146,0.7453,0.3817,0.1265,0.0793
1473,407,0.2843,0.3921,0.1323,0.5374,0.2861,0.77
1474,407,1.0,0.8058,0.9977,0.9932,0.7801,0.853
1475,417,0.1886,0.2351,0.093,0.3689,0.2628,0.131
1476,417,0.1411,0.1354,0.1459,0.1822,0.1288,0.1696
1477,417,0.7899,0.9211,0.1822,0.907,0.8486,0.9738
1478,417,0.222,0.0595,0.4097,0.1413,0.0723,0.0728
1479,417,0.2962,0.1362,0.059,0.5835,0.1288,0.1092
1480,417,0.2984,0.0871,0.1134,0.6682,0.0776,0.1295
1481,417,0.3638,0.1302,0.8246,0.0529,0.1461,0.0808
1482,417,0.1952,0.0893,0.2971,0.1489,0.0858,0.1004
1483,417,0.5924,0.0945,0.3379,0.6644,0.0934,0.1143
1484,417,0.2064,0.9903,0.3734,0.1361,0.9706,0.9964
1485,417,0.9978,0.1682,0.9992,0.9176,0.2236,0.0852
1486,428,0.3942,0.1257,0.065,0.7082,0.128,0.0881
1487,428,0.6058,0.5804,0.7982,0.164,0.5324,0.7707
1488,428,0.0809,0.1272,0.1202,0.1096,0.1092,0.2089
1489,428,0.2376,0.0536,0.1005,0.4898,0.0723,0.0386
1490,428,0.7134,0.5729,0.8511,0.2993,0.6054,0.3428
1491,428,0.2576,0.0573,0.2683,0.3651,0.0474,0.1252
1492,428,0.34,0.0521,0.7596,0.0771,0.055,0.0371
1493,428,0.2012,0.0603,0.1776,0.2902,0.0587,0.0917
1494,428,0.0839,0.1577,0.0582,0.195,0.1619,0.1223
1495,428,0.0631,0.0871,0.0537,0.1353,0.0685,0.1747
1496,428,0.2791,0.1138,0.0612,0.4475,0.1069,0.1332
1497,428,0.1054,0.2068,0.189,0.0945,0.247,0.0328
1498,428,0.2695,0.1942,0.452,0.2071,0.2176,0.067
1499,428,0.1017,0.0923,0.2252,0.0529,0.1077,0.0735
1500,428,0.1002,0.1637,0.1156,0.1693,0.192,0.0371
1501,428,0.1069,0.1138,0.3235,0.0605,0.1325,0.0604
1502,428,0.4195,0.0938,0.1587,0.678,0.1017,0.0437
1503,428,0.2131,0.0915,0.198,0.2714,0.0821,0.099
1504,428,0.9978,0.1317,1.0,0.2041,0.1491,0.0859
1505,428,1.0,0.5223,1.0,0.9252,0.567,0.0495
1506,428,0.1863,0.1726,0.2532,0.2063,0.3035,0.0764
1507,428,0.9993,0.0647,0.7853,0.9992,0.055,0.1419
1508,430,0.0512,0.125,0.0786,0.0711,0.1205,0.1026
1509,430,0.2494,0.1124,0.39,0.2018,0.1137,0.0793
1510,430,0.6347,0.1406,0.1073,0.8738,0.1491,0.1194
1511,430,0.2673,0.2173,0.0189,0.6009,0.2643,0.1361
1512,430,0.9406,0.6124,0.9675,0.229,0.5437,0.8028
1513,430,0.2056,0.067,0.3696,0.164,0.0715,0.0801
1514,430,0.1166,0.1138,0.0559,0.2729,0.1107,0.1004
1515,430,0.5078,0.1153,0.0272,0.7589,0.128,0.0946
1516,430,0.124,0.0818,0.2426,0.0605,0.0828,0.1033
1517,430,0.095,0.1473,0.0794,0.1844,0.1694,0.0546
1518,430,0.2791,0.186,0.5404,0.1406,0.2041,0.1077
1519,430,0.2138,0.1749,0.415,0.1376,0.1935,0.0779
1520,430,0.3512,0.1734,0.1247,0.4996,0.1913,0.1114
1521,430,0.3712,0.6302,0.1005,0.7559,0.5919,0.8144
1522,430,0.196,0.0871,0.1882,0.1958,0.0971,0.0757
1523,430,0.5182,0.1629,0.7302,0.3039,0.1965,0.0386
1524,430,0.1373,0.3051,0.1633,0.1791,0.1672,0.7547
1525,430,0.0772,0.4688,0.0975,0.1043,0.5053,0.2132
1526,430,0.1106,0.1138,0.031,0.3303,0.1604,0.075
1527,430,0.2487,0.1354,0.2139,0.3477,0.1544,0.067
1528,430,0.0787,0.1414,0.068,0.155,0.1325,0.2052
1529,430,0.0579,0.1131,0.0537,0.1413,0.1062,0.1041
1530,430,1.0,0.2433,0.997,0.9879,0.0685,0.8785
1531,432,0.1841,0.8519,0.13,0.3553,0.8509,0.8268
1532,432,0.1307,0.0945,0.068,0.3341,0.1107,0.0444
1533,432,0.1589,0.1027,0.0567,0.3696,0.0979,0.1354
1534,432,0.1151,0.1272,0.3689,0.0378,0.1122,0.1623
1535,432,0.1218,0.1153,0.0091,0.3961,0.1114,0.1434
1536,432,0.1589,0.1369,0.0824,0.3394,0.1732,0.0298
1537,432,0.5887,0.119,0.5548,0.585,0.1438,0.008
1538,432,0.4291,0.2225,0.7884,0.0642,0.2538,0.0932
1539,432,0.4684,0.3222,0.7846,0.1005,0.3705,0.0313
1540,432,0.1589,0.1771,0.0552,0.4097,0.1898,0.1194
1541,432,0.6385,0.0729,0.833,0.2147,0.0843,0.0902
1542,432,0.1262,0.3244,0.1807,0.1277,0.4044,0.0313
1543,432,0.6451,0.1808,0.873,0.155,0.2026,0.0801
1544,432,0.8382,0.1295,0.8526,0.5752,0.1227,0.1441
1545,432,0.1336,0.1786,0.1345,0.1701,0.2214,0.1557
1546,432,0.0973,0.0394,0.1209,0.1013,0.0346,0.0837
1547,432,0.5627,0.0841,0.1051,0.7279,0.1062,0.0415
1548,432,0.2843,0.128,0.5692,0.1262,0.1408,0.0713
1549,432,0.2747,0.0871,0.4082,0.2184,0.1039,0.0473
1550,432,0.1797,0.1369,0.0454,0.5661,0.1446,0.1274
1551,432,0.4246,0.1808,0.511,0.3515,0.2063,0.0881
